review,label,
"Saya ko mau upgrade gopay plus susah bgt ya udah 5hari mau 6hari malah ... padahal foto sudah jelas bgt kenapa slalu ada tulisan jenis ID kamu tidak sesuai , terus ada tulisan lagi ulangi upgrade ke gopay plus , mohon pakai e- KTP atau paspor pdahal saya pakai KTP , masih ada lagi soalnya jenis ID kamu gak bisa di pakai buat upgrade , mohon pakai ID yg sesuai ,, ya ampun tolong dong jangan kek gitu di persulit bgt asliiii",Akun,
"Error terus di lokasi nya, aplikasi sebelah lbh oke tuh",Aplikasi,
Gojek semakin susah unt buka aplikasinya perlu waktu yg lama tolong bagian IT nya diperbaiki dong bagusan yg lama saya sarankan jangan di update jadi lemot banget. Kasian para ojol nya pasti kesusahan juga ..,Aplikasi,
"Tarif Goride lumayan mahal sekarang, cthy di kota Balikpapan dkt aj hrg 14rb",Layanan Pelanggan,
"Skrg malah mahal ongkos nya,dan aplikasi sering eror,pdhl sy setiap hari bisa 6 kali perjalann,makin kesini bkn nya menjaga pelanggan,pdhl sy sdh seneng ada go jek.dan pernah beberpa kali jg sy di turunkan tidak pd titik nya,sy sdh komplen pun tdk ada tindakan.",Aplikasi,
Sejak lu bikin nomer privasi Gua gk bisa bedain bada order fiktif mana bukan...nomer gk bisa di hubungi di chat gk bales Bikin susah driver Su.,Layanan Pelanggan,
"Ni aplikasi nya gimana coba di buka muter"" doang login bermasalah gopay nya pun tiba"" 0 gimana sih",Aplikasi,
"Sudah bagus. Tapi promo makanan gak ada lagi,minim kali pun promoannya. Gimana mau banyak yang pakai aplikasi ini, kalo promoan aja sedikit, kalo ada pun pakai gopay paling banyak. Multi guna dung ada tunai dan gopay nya tiap bulan adain promoan gitu. Please tambah promoan !!!. Sepi amat aplikasi ini, kasihan driver ojol cari uang sampai subuh, gak kenal lelah",Layanan Pelanggan,
Ongkirnya bisa ampe 50.000 padahal gk sampe 1 km heran am gojek mending grab ongkirnya wajar cuma 5000,Layanan Pelanggan,
Gojek kimak..semua akun keluar ga ku dibekukan degan alasan pemesanan tidak wajar..padahal terakhir pesan tanggal 14 dibekukan tanggal 20 kan pukimak..makin lama makin gak genah ni aplikasi...,Akun,
"kenapa saya tidak bisa upgrade gopay sih. ya iyalah poto KTP sama poto selfi KTP saya beda wajah nya. orang muka saya habis dioperasi yang sebelah kiri, jadi tidak sesuai sama persis di KTP. mohon ditanggapin keluhan saya ini, buat apa saya instal gojek kalau tidak bisa aktivin gopay nya.",Akun,
Makin hari makin minta update tapi sering g bs kebuka. Error pdhl jaringan ada Memori hp juga aman. Bukanya lama lemot trus keluar sendiri Anehh Makin lemot dan menjengkelkan,Aplikasi,
"Saya sering pesan go food tapi alamat saya selalu tidak sesuai map, jd bingung bapak/masny yang anterin makannan kasihan bingung cari alamat, gimana carany y supaya map akurat?",Aplikasi,
"Saldo gopay belum masuk masuk, sudah 1 minggu lebih,, parah,,",Transaksi,
Aplikasi sampah. Top up pulsa 100.000 saldo udah ke potong tp pulsa belum ke kirim. Kalo ga bs bikin aplikasi ya jangan bikin lah.,Transaksi,
Ga bisa top up kode OTP nya ga masuk masuk ajg,Aplikasi,
"Waktu mau pesen gak bisa,aku udah set lokasi jemput nya malah disuruh set lagi,set teruss sampe keluar dari pemesanan aku,pokoknya aku gak suka!sama apk ini",Aplikasi,
"Saya salah taruh alamat, terus gabisa di cancel, tombol batalkan pesanan gabisa di pencet.",Aplikasi,
"Saya mau update ke gopay plus, saya upload file dari bulan 2 sampai sekarang belum ke update.",Akun,
"Gabisa login, mission tidak bisa di klaim, respon bantuan lama",Aplikasi,
Boleh beri masukan gak? Untuk goshop/gomart bisa kasih masuk untuk pembelanjaan kebutuhan hewan yah.. Soalnya terkadang malas keluar untuk beli makan anabul dirumah 😊,Aplikasi,
"Fitur yang buruk. Salah 1 resto di gofood tiba2 menunya tidak ada, tapi sebelumnya saya sudah add 3 jenis makanan. App nya bilang katanya hapus dulu menu nya, tapi dipencet tanda minus gabisa meski waktu dipencet tombol lain bisa. Malah menyusahkan kalau mau order di resto lain.",Aplikasi,
"Min gimana ini masa tidak bisa masuk ke akun gojek ????????????? bahkan setelah di upgrade pun masih tetep gag bs masuk, alesannya server sibuk dan dlm perbaikan, ya kali udh hampir seminggu msh dlm perbaikan terus, klo terus msh gag bs masuk sayang amat dong gopay saya nya..",Aplikasi,
"Maaf ingin bertanya, kenapa gojek saya tidak dapat memesan goride gofood dll. Sementara jaringan, lokasi dan lain2 aman2 aja. Lokasi tidak terdeteksi padahal lokasi sudah saya aktifkan dan juga izin lokasi untuk aplikasi gojeknya sudah saya setujui. Mohon direspon, terima kasih.",Aplikasi,
"Katanya promo mamimumemo 40% lah, 50% lah, 70% lah, nyatanya harga yg dibuat resto udah di up dulu setinggi2nya baru dikasih diskon, sama aja dong jadinya harga normal biasanya dengan harga diskon, cuma selisih sedikit. Gimana ini? Apa tidak dicek dulu harga tidak boleh di up kan.",Layanan Pelanggan,
hilangkan pemerataan order. ksian pra driver yg sudh di posisi trdekat malah yg jauh yg dpt ordernya #gojek bukan yg dulu bos q,Layanan Pelanggan,
Vocher referral ko d trik lagi Knp??? Klo sdh g mau ksh vocher jgn gtu cra ny. Co gojek stelah gnti yg bru mlah g ada promo atau program yg bgus....,Layanan Pelanggan,
ONGKIR GO FOOD TAMBAH MAHAL 3 KALI LIPATTT.,Layanan Pelanggan,
Kurang ajar..update gopay plus selalu gagal...padahal sudah coba 10 kali lebih...salah nya dimana coba..??? Balas woyy diem diem bae,Akun,
Kenapa tidakbisa ditambahkan ke metode pembayaran alasannya disuruh install atau mengupdate aplikasi gopay padahal udah di updte aplikasi nya solusi nya dong,Aplikasi,
"Akun Driver dan customer belum singkron, parah dah hampir 1 bulan lebih. Sudah lapor sana sini hasilnya zong. Kebanyalan Teori tindakannya ga ada",Akun,
"Saya upgrade gopay plus udah puluhan kali tetap aja gagal ditolak padahal saya sudah mengikuti syarat dan ketentuan untuk meng-upload foto KTP dan selfie menggunakan KTP di dalam kotak yang telah disediakan, tolong segera perbaiki sistemnya karena terhambat semuanya kalo terus terusan begini, tolong kerjasama nya",Akun,
"Tolonglah. Ini gimana sih kok gak bisa bisa upgrade gopay plus nya, malah kembali otomatis terus ke kamera waktu mau kirim foto ktp Tolong jangan dipersulit dong.",Aplikasi,
"Transaksi go pulsa mengalami gagal transaksi,coba diperbaiki min",Transaksi,
Saya sudah dua kali isi pulsa saldo gopay saya habis sedangkan pulsa sama sekali tidak masuk di nomor saya penipuan ini k?? Pada hal saya mau dadtar karena belajar online,Transaksi,
Hallo Admin. Kok saya melakukan Upgrade Ke Gopay Plus. Statusnya Hanya Dokumenmu lagi diunggah. Sedangkan saya sudah melakukan sesuai syarat ketentuannya. Mohon di percepatlah proses pemeriksaan itu. Terimakasih,Akun,
Sering error abis update... Kecewa,Aplikasi,
"Go pulsa gak jelas isi pulsa gak masuk saldo udah abis, gak jelas gojek",Transaksi,
"Parah banget udah lama ini app nya error sampe udah berapa kali juga di-update. Tp tetep gabisa kebuka"" juga ampe sekarang. Biasanya dulu lancar"" aja. Auto uninstall ini mah😓",Aplikasi,
"Woy semenjak diperbarui aplikasinya, pesanan gw gak bisa dibatalin anjing mau dibatalin juga bukan karena keinginan gw! Tapi drivernya pake fitur autobit, pesanan gw gak diambil²!!!! Drivernya malah tidur pagi² bangsat! Dihubungin gak bisa! Udah tau mau sahur!!!!",Aplikasi,
"KECEWA,Ini gimana kok di TV pengguna baru KATANYA DAPET VOUCHER 30K , GILIRAN DAFTAR BIKIN AKUN GAK DAPET VOUCHER NYAA, PADAHAL DI TV LOH IKLAN NYAA, MARKETING BANGET INI GOJEKK, GAJELAS PAS PINDAH TANGAN",Layanan Pelanggan,
"Seharusnya ada tambahan untuk batalkan pesanan dengan alasan, toko sudah habis makanannya, biar tidak menurunkan rating para anggora gojek",Aplikasi,
Kenapa dompet saya terkunci? Katanya ada transaksi ilegal seperti apa,Akun,
Apaan tiba tiba akun di suspend gara gara katanya ada aktifitas mencurigakan dari perangkat. Padahal selama karantina ini ga pernah pake gojek. Udah minta bantuan ke gojeknya tapi gaada hasil cuman disuruh buka akun dibeda hape aja. Mengecewakan,Akun,
"Selamat pagi bapak/ibu yth, kabarnya pt GI akan mengadakan vermuk di versi selanjutnya, saran untuk PT GI agar membuka pendaftaran bagi orang yg beli akun driver, karna tidak semua orang yg membeli akun gojek driver melakukan kesalahan dan banya dari mereka mencari nafkah dari hasil ngojek, termasuk saya, saya juga punya akun tapi bukan akun milik saya karna saya daftar online sampai saat ini tidak ada panggilan jadi saya membeli akun dan sampai saat ini masih saya pakai untuk mencari nafkah unt",Layanan Pelanggan,
Sangat tidak memuaskan.. Drivernya curang dan tidak sopan berkali2 dilapor via email tp gak ada respons..dihubungi kembalipun tidak.padahal jelas2 email dan no kontak sy tercatat...,Layanan Pelanggan,
Program berkat diaplikasi gojek driver...menghilangkan bonus driver sama saja menghilangkan pemasukan di gofood/gomart/goshop..karena driver yg mengambil orderan diatas tujuannya adalah mencari bonus. Yg pnya aplikasi grab silahkan pindah kesana krn mereka masih sanggup mencapai bonus.,Layanan Pelanggan,
Saya tidak bisa memperbaharui nik dari sim c ke ektp.tidak ada penyelesaian dari pihak gojek alhasil insentif prakerja saya tidak bisa dicairkan,Akun,
"Sekarang gofood mahal ongkir, mahal semuanya,,, anak kos kecekik pak mahak ongkir,,,,, mengembang Voucher gofood festival di jakarta, nah gue dikalimantan, nan kaya apa sudah... Sekarang menurun pelayanan... Padahal saya seneng anak negeri berkembang punya aplikasi sendiri, harusnya membantu meringankan beban masyarkan indonesia ehhh malah menyengsarakan, malah aplikasi luar negeri lebih murah membantu masyarakat indonesia,,, Bilang nya cintai produk dalam negeri, tp mencekik masyarakat..ohno",Layanan Pelanggan,
"Sangat membantu buat saya yang suka bepergian ,, tapi sering plat kendaraan ga sama dengan aslinya dan kadang orangnya pun lain , katanya pake akun temennya ... Yang lebih takut lagi Gocar , bpnya lain mobilnya lain orangnya juga lain dari yang di aplikasi ... Mohon di tingkatkan lagi supaya kami para pengguna gojek atau Gocar tidak di pengaruhi rasa cemas karna tidak kesamaan tersebut",Layanan Pelanggan,
"Tolong Longinnya sertakan email juga dong, logikanya gini,,gimana kalo no hp yang terdaftar gak aktif ? Persyaratan buat gantinya terlalu ribet padahal kita cuma mau masuk ke akun yang lama",Aplikasi,
"tidak bisa masuk ke semua menu, misal pas masuk ke menu goride, udh di pilih menu goride tiba-tiba keluar sendiri dan dicoba berkali kali tetap saja begitu, sudah coba reinstal aplikasi nya tapi tetap saja tidak bisa",Aplikasi,
Kak gojek saya tidak bisa dibuka udah beberapa hari sejak diupgrade. Tolong segera diperbaiki karna saya butuj sekali gopaynya,Aplikasi,
berilah keadilan order kepada semua drivernya mereka bekerja di jalan demi menyambung hidup perlakukablah mereka pemerataan order karia anak bangsa itu harus mementingkan pekerjanya tolong di mengerti dan di lakukan pemerataan secepatnya saya sangat sangat prihatin atas keluhan para driver tolong admin dengarkan kata kata ini,Layanan Pelanggan,
Tarif makin mahal... kasian konsumen dan driver dijadikan sapi peras... Gak punya otak nih,Layanan Pelanggan,
"Tambahin pilihan top up gopay ke indomaret dong, alfamart sampe 4 cabang trobel semua, biaya terlambat sampe 3hari cuma buat isi gopay, memiskinkan ini namanya",Layanan Pelanggan,
"CS nya respon lama,mau upgrade gopay plus tidak bisa dengan alasan akun tidak dapat diverifikasi,sudah tau aplikasi ini bakalan banyak yang pakai,harusnya upgrade sistem dong jangan nyusahin orang banyak kyk bgni,aplagi terkain prakerja.",Akun,
Hallo. Gojek Indonesia dengan adanya wabah virus Corona ini. para driver berjuang mencari rejeki di tengah wabah. Alangkah bijaknya jika point maksimal 30 (180.000) di ubah jadi 15 (180.000). Agar driver bawa uang lebih buat keluarga,Layanan Pelanggan,
Kenapa gabisa upgarade make sim sih ktp saya rusak paspor ga punya susah amat mau ngupgrade ke gopay plus,Akun,
Akhir² ini kalau saya mau mesen goride atau go car pas mau nulis alamat tujuan nya selalu keluar mulu dari aplikasi.. Padahal udh di update tapi ko keluar mulu dri aplikasinya.,Aplikasi,
"Selamat pagi, mohon maaf akun saya sudah 2x24 jam melakukan upgrade Gopayplus tetapi belum juga di acc. Saya sudah mendaftar kartu prakerja dan ingin menyambungkannya ke ewallet Gopayplus. Mohon ditindaklanjuti dengan segera. Trims",Akun,
"Lagi butuh banget.. minta update. Dan muter ga jelas tau"" uninstal sendiri.. akhirnya harus download lagi.. mungkin biar kliatan bnyak yg download kali ya... Mayan diatas 60 MB. pas ga ada wifi.. dan baterai lagi low . Ampun DJ",Aplikasi,
"Saya beli token listrik saldo sudah kepotong tapi token listrik belum masuk juga, keterangan masih proses sampe berjam jam dan saya disuruh admin gojek menunggu 1x24jam kalo masih ga masuk juga saya suruh kirim email lagi,kalo saya ga kirim email lagi bearti uang saya hilang dong,seharusnya sekali saja laporan dan langsung dituntaskan kok malah saya yang jadi proaktif,skrng situasi lagi pandemic corona,banyak himbauan agar dirumah saja,nih gara2 begini terpaksa saya harus keluar beli listrik",Transaksi,
naik GOCAR tarif 16.000 di potong 20% jadi 9.600 kebetulan lewat puteran 3x si driver ngasih 1x puteran 1000.. jadi kalo 3x puteran 3000... 9600-3000 : 6600 total yg masuk ke kantong driver gocar... 6600 bisa naik mobil.. di jemput yg kadang lokasi nya jauh.. ber AC.. kasian driver nya tolong pikiran kan lagi buat mitra driver2 nyaa...jangan di BACA doang... kalian bisa ada karna mitra2 kalian..,Layanan Pelanggan,
"Akun saya sudah 1bulan lebih tidak bisa melakukan order , dan gopay saya juga tidak bisa kepakai semakin lama sudah semakin parah ini aplikasih gojek",Akun,
"Waktu pertama pesen sinyal ngelike tiba"" pesenan hilang kirain udah dibatalkan otmatis.. tinggal pesen lagi.. selang sejam pesenan yg pertama tau"" udah didepan rumah... Aplikasi bangke!!!!!",Aplikasi,
"Aplikasi taik, saldo gopay mau transfer ke atm aja dipersulit, Ktp rusak kaga bisa udh dganti pake sim kaga bisa suruh pake paspor, emang w punya paspor kan goblog. Nyesel gw..",Akun,
Kok saya upgrade ke gopay plus munculnya data sedang diunggah terus ya? Tolong kepastiannya dong min,Akun,
"Chat dgn driver skrg tidak bisa terlihat oleh driver,padahal order masih berlangsung,blm selesai",Aplikasi,
"Sering error,input orderan pertama error,diinput kembali ternyata orderan pertama msk,aplikasinya koq tmbh gk bgs ya,tolong diperbaiki lg",Aplikasi,
"Heran, ongkir go food mahal banget. Jadi males order go food lagi. Gak smpe 4km diatas 20rb kadang di atas 30rb. Yang deket aja ongkir 15. Harga makanan nya gak seberapa mahal di ongkir.",Layanan Pelanggan,
Pencuri saldo. Saldo saya tiba tiba hilang saat melakukan pambarayan untuk membeli kuota. Mana balasan melalui email? Sorry ya saya uninstall,Transaksi,
"Saya dipermainkan sama cs gopay saya hitung sudah 20 kali saya mengirimkan data yang sama diminta cs untuk mengubah nik, dan beberapa hari kemudian selalu dimintai data yang sama lagi Sudah 2 bulan, dana insentif prakerja saya tidak bisa ditransfer karena masalah ini",Akun,
"Cuma saran nih, tolong tampilin alasan driver ngebatalin orderan. Keseringan driver udah nerima, udah chat, udah telepon, udah fix mau ambil orderan, tau2 main cancel tanpa info yg jelas. Kan BT jadinya 🤦‍♀️",Layanan Pelanggan,
Woi min lu gimna nomer gua ilang satu biji buat kirim kode verifikasi cpt respon gosah lama gua mau bayar tiket nih penting!!!! Gimana sms mau masuk ke nomer gua!!! Mana dh isi saldo gocap lagi!!!,Aplikasi,
"Kenapa saat saya up date, loudingnya lama banget.. saat saya menulis ini pun masih mutar2 terus😥",Aplikasi,
"Paraaah.... Ini kejadiannya barusan Sy order gocar, ketika driver dateng sy bermaksud merubah lokasi tujuan, yg jaraknya kurang lebih selisih 1km dari lokasi tujuan yg awal. Tapiiii... Bujuuug... Tarifnya berubah dari 34.000 jadi 102.000 dan itu tidak bisa dirubah atau dibatalkan lagi.. Aplikator untung banyaaaak... Jadi ini tooh, aplikasi karya anak bangsa (yg kali ini merugikan sy = publik) 😰😵😱😫😡😠",Aplikasi,
"tolong dong di tnggkat kan camera selfi nya , buat upgrade gopay plus selalu gagal sudah 200 kali mncoba setiap detik setiap saat ini serius bkn maenmaen tolong dulu insentif ku gk keluarr klo gini caranya",Aplikasi,
"Kalo ngasi driver jangan jauhjauh donggg orang lagi buru"" jadi susah , nunggunya lamaaaa ,tolong ya kalo bisa yang deket yang di kasi jadi ga makan waktu buat nunggu!",Layanan Pelanggan,
"Aplikasi ini cukup membantu, tapi saya ada kecewa karena ada restoran cepat saji yg tidak bisa dibatalkan setelah membuat pesanan dalam sekian detik padahal itu terjadi tidak sengaja kepencet dan gojeknya pun belum jalan. Karena ini merugikan saya sebagai customer dan juga gojeknya yg harus tetap membeli pesanannya, alhasil saya harus tetep membeli pesanan meski tak sesuai dengan estimasi dan lokasinya yg berbeda. Mungkin bisa dibenahi untuk diberi waktu membatalkan sblum psanan dibeli. Thanks🙏",Aplikasi,
"Tarif nya semakin naik, pdhl lg pandemi gini😩",Layanan Pelanggan,
"Kok syaa mau pesan makanan malah ""server sibuk"" disuruh coa setelah 30 detik tetep gak bisa pdhl udh diupdate",Aplikasi,
